UserId,ProductId,Rating,time,price,ProductName,nutritional _data
396,6,4,5/29/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
397,1,0,5/30/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
398,2,2,5/31/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
399,3,3,6/1/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
400,4,2,6/2/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
401,5,5,6/3/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
402,6,0,6/4/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
403,1,4,6/5/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
404,2,5,6/6/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
405,3,2,6/7/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
406,5,1,6/8/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
407,6,3,6/9/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
408,1,2,6/10/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
409,2,1,6/11/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
410,3,2,6/12/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
411,4,3,6/13/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
412,5,5,6/14/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
413,6,4,6/15/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
414,1,0,6/16/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
415,2,2,6/17/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
416,3,3,6/18/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
417,4,2,6/19/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
418,5,5,6/20/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
419,6,0,6/21/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
420,1,4,6/22/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
421,2,5,6/23/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
422,3,2,6/24/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
423,4,1,6/25/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
424,5,3,6/26/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
425,6,2,6/27/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
426,1,1,6/28/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
427,2,2,6/29/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
428,3,3,6/30/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
429,4,5,7/1/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
430,5,4,7/2/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
431,6,0,7/3/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
432,1,2,7/4/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
433,2,3,7/5/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
434,3,2,7/6/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
435,4,5,7/7/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
436,5,0,7/8/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
437,6,4,7/9/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
438,1,5,7/10/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
439,2,2,7/11/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
440,3,1,7/12/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
441,4,3,7/13/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
442,5,2,7/14/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
443,6,1,7/15/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
444,1,2,7/16/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
445,2,3,7/17/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
446,3,5,7/18/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
447,4,4,7/19/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
448,5,0,7/20/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
449,6,2,7/21/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
450,1,3,7/22/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
451,2,2,7/23/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
452,3,5,7/24/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
453,4,0,7/25/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
454,5,4,7/26/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
455,6,5,7/27/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
456,1,2,7/28/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
457,3,1,7/29/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
458,4,3,7/30/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
459,5,2,7/31/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
460,6,1,8/1/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
461,1,2,8/2/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
462,2,3,8/3/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
463,3,5,8/4/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
464,4,4,8/5/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
465,5,0,8/6/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
466,6,2,8/7/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
467,1,3,8/8/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
468,2,2,8/9/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
469,4,5,8/10/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
470,5,0,8/11/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
471,6,4,8/12/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
472,1,5,8/13/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
473,2,2,8/14/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
474,3,1,8/15/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
475,4,3,8/16/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
476,5,2,8/17/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
477,6,1,8/18/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
478,1,2,8/19/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
479,2,3,8/20/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
480,3,5,8/21/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
481,4,4,8/22/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
482,5,0,8/23/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
483,6,2,8/24/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
484,1,3,8/25/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
485,2,2,8/26/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
486,3,5,8/27/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
487,4,0,8/28/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
488,5,4,8/29/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
489,6,5,8/30/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
490,1,2,8/31/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
491,2,1,9/1/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
492,3,3,9/2/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
493,4,2,9/3/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
494,5,1,9/4/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
495,6,2,9/5/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
496,1,3,9/6/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
497,2,5,9/7/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
498,3,4,9/8/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
499,4,0,9/9/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
500,5,2,9/10/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
501,6,3,9/11/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
502,1,2,9/12/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
503,2,5,9/13/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
504,3,0,9/14/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
505,4,4,9/15/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
506,5,5,9/16/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
507,6,2,9/17/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
508,1,1,9/18/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
509,2,3,9/19/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
510,3,2,9/20/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
511,4,1,9/21/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
512,5,2,9/22/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
513,6,3,9/23/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
514,1,5,9/24/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
515,2,4,9/25/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
516,3,0,9/26/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
517,4,2,9/27/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
518,5,3,9/28/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
519,6,2,9/29/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
520,1,5,9/30/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
521,2,0,10/1/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
522,3,4,10/2/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
523,4,5,10/3/2025 8:45,20,Nescafee,"This drink contains 100 calories, 3 grams of fat, 12 grams of carbs, 1 grams of fiber, 5 grams of protein, and 120 milligrams of sodium."
524,5,2,10/4/2025 8:45,15,Cacao,"This drink contains 150 calories, 8 grams of fat, 15 grams of carbs, 5 grams of fiber, 4 grams of protein, and 50 milligrams of sodium."
525,6,1,10/5/2025 8:45,20,Cacao_Milk,"This drink contains 200 calories, 10 grams of fat, 20 grams of carbs, 5 grams of fiber, 6 grams of protein, and 100 milligrams of sodium."
526,1,3,10/6/2025 8:45,10,Tea,"This drink contains 2 calories, 10 grams of fat, 0 grams of carbs, 0 grams of fiber, 0 grams of protein, and 0 milligrams of sodium."
527,2,2,10/7/2025 8:45,15,Tea_Milk,"This drink contains 50 calories, 2 grams of fat, 8 grams of carbs, 0 grams of fiber, 3 grams of protein, and 25 milligrams of sodium."
528,3,1,10/8/2025 8:45,15,Nescaffee black,"This drink contains 80 calories, 3 grams of fat, 10 grams of carbs, 0 grams of fiber, 1 grams of protein, and 100 milligrams of sodium."
